0.00,0.0009995906898655575
0.01,0.0009997211217960547
0.02,0.0009998738416546768
0.03,0.0009999933540560675
0.04,0.0009998798715104389
0.05,0.0009995308473630979
0.06,0.0009998439686300963
0.07,0.000999701451217479
0.08,0.0009996982510411677
0.09,0.0009998811138072535
0.10,0.0009997847960300787
0.11,0.0009998804428218917
0.12,0.0009994030589495111
0.13,0.0009998458532340289
0.14,0.0009995074265345422
0.15,0.0009992970196870084
0.16,0.0009999267527471688
0.17,0.0009999726928674561
0.18,0.0009996981744818324
0.19,0.0009991620718052725
0.20,0.0009991164264217876
0.21,0.0009997632765214404
0.22,0.0009997062665697287
0.23,0.000999886297640022
0.24,0.0009997129209907837
0.25,0.0009997048626678071
0.26,0.000999404473039569
0.27,0.0009996842568640828
0.28,0.0009991135335205837
0.29,0.2500359451313358
0.30,0.0009997428628104794
0.31,0.0009978861322776907
0.32,0.0009995556682356635
0.33,0.0009998938927724347
0.34,0.0009999429322502518
0.35,0.0009994117199672637
0.36,0.00017465673584368885
0.37,0.000999883629717632
0.38,0.0009992226726381079
0.39,0.0009997199289148084
0.40,0.000999886787033438
0.41,0.0009999560163838038
0.42,0.000999563435089057
0.43,0.0009999409047996598
0.44,0.0009994239848516928
0.45,0.0009999407623909823
0.46,0.000999489739319663
0.47,0.0009996571755958694
0.48,0.0009994494791077595
0.49,0.0009997410396210347
0.50,0.0009984317285719473
0.51,0.0009958816044024713
0.52,0.0009995240719953896
0.53,0.0008930852673393208
0.54,0.0009999279551938698
0.55,0.000999077428015114
0.56,0.0009990079200546047
0.57,0.0009999430797108157
0.58,0.0009985366965574941
0.59,0.000999535568970116
0.60,0.0009990231969530918
0.61,0.000999772356756379
0.62,0.0009998696483413988
0.63,0.000999961932439457
0.64,0.0009996553007625753
0.65,0.0009994449592009478
0.66,0.0001556410645187447
0.67,0.0004512144333544792
0.68,0.0009997441576095438
0.69,0.0009987489714388701
0.70,0.0009987773649863302
0.71,0.0009991020944196136
0.72,0.0009993001924238614
0.73,0.0009995754483488784
0.74,0.0009985336791200827
0.75,0.0009993604072694286
0.76,0.0009237143298987932
0.77,0.0009996289691817746
0.78,0.0009995787686676737
0.79,0.0009992357213897826
0.80,0.0009981714584838997
0.81,0.000522342415717338
0.82,0.0009999853512879903
0.83,0.0005145553385748555
0.84,0.0009989330151986364
0.85,0.0009972487339721806
0.86,0.0008365430078195997
0.87,0.00023665395443021295
0.88,0.000308919189726401
0.89,1.000003
0.90,9.863294512889304e-05
0.91,0.0001780376575220237
0.92,7.000000000000006e-06
0.93,0.000987087961293149
0.94,1.373847312576707e-05
0.95,0.0001404080120023102
0.96,9.621549648689063e-06
0.97,7.000000000000006e-06
0.98,0.00010238027027359665
0.99,4.6245660517345106e-05
