0.00,0.000999815915552229
0.01,0.0009999317571544792
0.02,0.0009999353352670034
0.03,0.0009998496646630428
0.04,0.0009999534575557269
0.05,0.0009999184034292297
0.06,0.000999746836460292
0.07,0.0009999124215957459
0.08,0.0009999992575092142
0.09,0.000999792315656319
0.10,0.0009998600577452608
0.11,0.0009999915579973378
0.12,0.0009998813430610889
0.13,0.0009999415219958249
0.14,0.000999919782953673
0.15,0.0009998822808872676
0.16,0.000999808517971097
0.17,0.0009999382162499567
0.18,0.0009998057268674554
0.19,0.0009999066287238443
0.20,0.000999896098686083
0.21,0.0009999405717108715
0.22,0.0009999491221530873
0.23,0.0009999779494547672
0.24,0.0009999805595139605
0.25,0.0009996870952282298
0.26,0.0009999198962296649
0.27,0.0009998385702862113
